,NAICS4,emplvl,date,NAICS2,china_trade,total_export,weighted_tariff,treatment,basetariff
5599,3353,145388,2019-05-01,33,104795205.0,1687626591.0,18.03953256951316,1,9.188362307192747
5600,3353,146664,2019-06-01,33,110049795.0,1649666212.0,30.810481654001986,1,9.188362307192747
5601,3353,146555,2019-07-01,33,80287990.0,1595859407.0,30.810481654001986,1,9.188362307192747
5602,3353,146042,2019-08-01,33,94287614.0,1720674766.0,30.810481654001986,1,9.188362307192747
5603,3353,144979,2019-09-01,33,84835180.0,1652625018.0,30.810481654001986,1,9.188362307192747
5604,3353,144999,2019-10-01,33,112541848.0,1796877470.0,30.810481654001986,1,9.188362307192747
5605,3353,144485,2019-11-01,33,89984965.0,1637854419.0,30.810481654001986,1,9.188362307192747
5606,3353,145068,2019-12-01,33,119701511.0,1576175846.0,30.810481654001986,1,9.188362307192747
5607,3353,142073,2020-01-01,33,110052451.0,1660102383.0,30.810481654001986,1,9.188362307192747
5608,3353,141664,2020-02-01,33,94304060.0,1621811618.0,30.810481654001986,1,9.188362307192747
5609,3353,141011,2020-03-01,33,100254380.0,1653330174.0,30.810481654001986,1,9.188362307192747
5610,3359,130585,2016-01-01,33,87428847.0,1990535966.0,4.8307962277319,0,5.862326555508248
5611,3359,130690,2016-02-01,33,89132135.0,1945803420.0,4.8307962277319,0,5.862326555508248
5612,3359,131081,2016-03-01,33,118064798.0,2109943754.0,4.8307962277319,0,5.862326555508248
5613,3359,131072,2016-04-01,33,102409797.0,1998215805.0,4.8307962277319,0,5.862326555508248
5614,3359,130837,2016-05-01,33,113044942.0,2067165606.0,4.8307962277319,0,5.862326555508248
5615,3359,131349,2016-06-01,33,105571719.0,2011857933.0,4.8307962277319,0,5.862326555508248
5616,3359,131392,2016-07-01,33,109882552.0,2216782726.0,4.8307962277319,0,5.862326555508248
5617,3359,131108,2016-08-01,33,120716067.0,2138530943.0,4.8307962277319,0,5.862326555508248
5618,3359,130514,2016-09-01,33,107912665.0,2013374813.0,4.8307962277319,0,5.862326555508248
5619,3359,130486,2016-10-01,33,107486660.0,2101680612.0,4.8307962277319,0,5.862326555508248
5620,3359,130513,2016-11-01,33,112581614.0,2112988413.0,4.8307962277319,0,5.862326555508248
5621,3359,131407,2016-12-01,33,122700368.0,2088255456.0,4.8307962277319,0,5.862326555508248
5622,3359,132909,2017-01-01,33,160448145.0,2060665711.0,4.491880585025167,0,5.862326555508248
5623,3359,133294,2017-02-01,33,116813227.0,2097156669.0,4.491880585025167,0,5.862326555508248
5624,3359,133907,2017-03-01,33,122246765.0,2251059089.0,4.491880585025167,0,5.862326555508248
5625,3359,134533,2017-04-01,33,113368437.0,2091589988.0,4.491880585025167,0,5.862326555508248
5626,3359,134868,2017-05-01,33,124640148.0,2150174426.0,4.491880585025167,0,5.862326555508248
5627,3359,136647,2017-06-01,33,130153587.0,2184895928.0,4.491880585025167,0,5.862326555508248
5628,3359,138033,2017-07-01,33,115985817.0,2146028344.0,4.491880585025167,0,5.862326555508248
5629,3359,137915,2017-08-01,33,128212405.0,2259827637.0,4.491880585025167,0,5.862326555508248
5630,3359,137341,2017-09-01,33,112104560.0,2257633840.0,4.491880585025167,0,5.862326555508248
5631,3359,137784,2017-10-01,33,127740228.0,2218690038.0,4.491880585025167,0,5.862326555508248
5632,3359,138585,2017-11-01,33,122971263.0,2256796054.0,4.491880585025167,0,5.862326555508248
5633,3359,139622,2017-12-01,33,139110607.0,2106710572.0,4.491880585025167,0,5.862326555508248
5634,3359,140905,2018-01-01,33,100750602.0,2182059732.0,5.862326555508248,0,5.862326555508248
5635,3359,141745,2018-02-01,33,110450636.0,2180277469.0,5.862326555508248,0,5.862326555508248
5636,3359,142866,2018-03-01,33,155309740.0,2436702085.0,5.862326555508248,0,5.862326555508248
5637,3359,143794,2018-04-01,33,136623649.0,2258261848.0,5.862326555508248,0,5.862326555508248
5638,3359,144798,2018-05-01,33,146405991.0,2410018664.0,5.862326555508248,0,5.862326555508248
5639,3359,146715,2018-06-01,33,147120126.0,2325777142.0,5.862326555508248,0,5.862326555508248
5640,3359,147332,2018-07-01,33,133763445.0,2246889993.0,5.629810166576389,0,5.862326555508248
5641,3359,147655,2018-08-01,33,143472544.0,2406233574.0,5.629810166576389,0,5.862326555508248
5642,3359,147714,2018-09-01,33,110961881.0,2201073954.0,8.981287405820359,1,5.862326555508248
5643,3359,148391,2018-10-01,33,114972364.0,2399735143.0,15.102804328310242,1,5.862326555508248
5644,3359,149134,2018-11-01,33,107334513.0,2402815828.0,14.013801266833575,1,5.862326555508248
5645,3359,150487,2018-12-01,33,123064045.0,2093545264.0,14.013801266833575,1,5.862326555508248
5646,3359,149571,2019-01-01,33,85640330.0,2174695378.0,14.013801266833575,1,5.862326555508248
5647,3359,149668,2019-02-01,33,88977650.0,2101134564.0,14.013801266833575,1,5.862326555508248
5648,3359,149268,2019-03-01,33,130623328.0,2455856133.0,14.013801266833575,1,5.862326555508248
5649,3359,148103,2019-04-01,33,101026613.0,2276342231.0,14.013801266833575,1,5.862326555508248
5650,3359,147536,2019-05-01,33,106739586.0,2346947275.0,14.013801266833575,1,5.862326555508248
5651,3359,148215,2019-06-01,33,106991989.0,2234045463.0,21.794927351642862,1,5.862326555508248
5652,3359,148198,2019-07-01,33,96129687.0,2247237549.0,21.794927351642862,1,5.862326555508248
5653,3359,147691,2019-08-01,33,103560344.0,2393400527.0,21.794927351642862,1,5.862326555508248
5654,3359,146528,2019-09-01,33,123192976.0,2197423979.0,21.794927351642862,1,5.862326555508248
5655,3359,146401,2019-10-01,33,126624412.0,2358033652.0,21.794927351642862,1,5.862326555508248
5656,3359,146351,2019-11-01,33,129890453.0,2207712554.0,21.794927351642862,1,5.862326555508248
5657,3359,146711,2019-12-01,33,123333532.0,2028271233.0,21.794927351642862,1,5.862326555508248
5658,3359,145770,2020-01-01,33,109574158.0,2146342773.0,21.794927351642862,1,5.862326555508248
5659,3359,145936,2020-02-01,33,136908377.0,2173501660.0,21.794927351642862,1,5.862326555508248
5660,3359,145568,2020-03-01,33,147143128.0,2172158301.0,21.794927351642862,1,5.862326555508248
5661,3361,205261,2016-01-01,33,425639908.0,3867194680.0,22.418970320198873,0,24.79323352449139
5662,3361,207461,2016-02-01,33,693636835.0,5398599228.0,22.418970320198873,0,24.79323352449139
5663,3361,206953,2016-03-01,33,809031135.0,6294567265.0,22.418970320198873,0,24.79323352449139
5664,3361,210204,2016-04-01,33,615766146.0,6254574184.0,22.418970320198873,0,24.79323352449139
5665,3361,209469,2016-05-01,33,831609495.0,6712369499.0,22.418970320198873,0,24.79323352449139
5666,3361,213518,2016-06-01,33,739030252.0,6106169500.0,22.418970320198873,0,24.79323352449139
5667,3361,212115,2016-07-01,33,680508679.0,5134696560.0,22.418970320198873,0,24.79323352449139
5668,3361,213154,2016-08-01,33,817824618.0,6318043074.0,22.418970320198873,0,24.79323352449139
5669,3361,213551,2016-09-01,33,746987160.0,5890429607.0,22.418970320198873,0,24.79323352449139
5670,3361,213245,2016-10-01,33,953477621.0,5970067766.0,22.418970320198873,0,24.79323352449139
5671,3361,216663,2016-11-01,33,970286614.0,5636168617.0,22.418970320198873,0,24.79323352449139
5672,3361,214990,2016-12-01,33,652999931.0,5128207927.0,22.418970320198873,0,24.79323352449139
5673,3361,220733,2017-01-01,33,556700858.0,4568804504.0,24.792104696647897,0,24.79323352449139
5674,3361,216402,2017-02-01,33,949682739.0,5593895227.0,24.792104696647897,0,24.79323352449139
5675,3361,216114,2017-03-01,33,858041958.0,6379313508.0,24.792104696647897,0,24.79323352449139
5676,3361,218152,2017-04-01,33,879293874.0,5728164361.0,24.792104696647897,0,24.79323352449139
5677,3361,220937,2017-05-01,33,918162241.0,6290939535.0,24.792104696647897,0,24.79323352449139
5678,3361,225608,2017-06-01,33,1007032840.0,6487239877.0,24.792104696647897,0,24.79323352449139
5679,3361,222160,2017-07-01,33,803955277.0,4925112486.0,24.792104696647897,0,24.79323352449139
5680,3361,223205,2017-08-01,33,1062144389.0,5918397536.0,24.792104696647897,0,24.79323352449139
5681,3361,224949,2017-09-01,33,636372114.0,5844282354.0,24.792104696647897,0,24.79323352449139
5682,3361,227767,2017-10-01,33,793182675.0,5875689251.0,24.792104696647897,0,24.79323352449139
5683,3361,230972,2017-11-01,33,981333551.0,6075208400.0,24.792104696647897,0,24.79323352449139
5684,3361,230161,2017-12-01,33,769809499.0,5604735113.0,24.792104696647897,0,24.79323352449139
5685,3361,227518,2018-01-01,33,458633676.0,4363968384.0,24.79323352449139,0,24.79323352449139
5686,3361,234287,2018-02-01,33,841756333.0,6023649918.0,24.79323352449139,0,24.79323352449139
5687,3361,232720,2018-03-01,33,759763696.0,7123177941.0,24.79323352449139,0,24.79323352449139
5688,3361,233799,2018-04-01,33,873174842.0,6480968263.0,24.79323352449139,0,24.79323352449139
5689,3361,233883,2018-05-01,33,763255199.0,6653629810.0,24.79323352449139,0,24.79323352449139
5690,3361,235524,2018-06-01,33,487631902.0,5680727878.0,24.79323352449139,0,24.79323352449139
5691,3361,234145,2018-07-01,33,535827760.0,4676137201.0,14.89532229035133,0,24.79323352449139
5692,3361,236497,2018-08-01,33,473099900.0,5730850257.0,39.57053894451722,1,24.79323352449139
5693,3361,237191,2018-09-01,33,431551863.0,5521415836.0,39.64058471137683,1,24.79323352449139
5694,3361,238774,2018-10-01,33,383381698.0,5331607587.0,39.69153222717173,1,24.79323352449139
5695,3361,240499,2018-11-01,33,542445436.0,5313211902.0,39.69153222717173,1,24.79323352449139
5696,3361,242544,2018-12-01,33,214396071.0,4796329073.0,39.69153222717173,1,24.79323352449139
5697,3361,241303,2019-01-01,33,398166863.0,4454747487.0,39.69153222717173,1,24.79323352449139
5698,3361,243267,2019-02-01,33,822476250.0,6265042170.0,14.946649957595234,0,24.79323352449139
5699,3361,241069,2019-03-01,33,754129409.0,7183688550.0,14.946649957595234,0,24.79323352449139
5700,3361,240157,2019-04-01,33,403035047.0,6295802306.0,14.946649957595234,0,24.79323352449139
5701,3361,239740,2019-05-01,33,487618668.0,7108100500.0,14.946649957595234,0,24.79323352449139
5702,3361,241828,2019-06-01,33,513689217.0,6136858098.0,14.946649957595234,0,24.79323352449139
5703,3361,239077,2019-07-01,33,540344737.0,5648252920.0,14.946649957595234,0,24.79323352449139
5704,3361,242147,2019-08-01,33,620525854.0,7031021111.0,14.946649957595234,0,24.79323352449139
5705,3361,242491,2019-09-01,33,625819608.0,6321591810.0,14.946649957595234,0,24.79323352449139
5706,3361,219559,2019-10-01,33,761891193.0,6435430204.0,14.946649957595234,0,24.79323352449139
5707,3361,245086,2019-11-01,33,1068570175.0,6597860686.0,14.946649957595234,0,24.79323352449139
5708,3361,244863,2019-12-01,33,366416242.0,5414437851.0,14.946649957595234,0,24.79323352449139
5709,3361,240435,2020-01-01,33,366449284.0,4770835715.0,14.946649957595234,0,24.79323352449139
5710,3361,243321,2020-02-01,33,362550475.0,6176033595.0,14.946649957595234,0,24.79323352449139
5711,3361,241891,2020-03-01,33,301495489.0,5990332311.0,14.946649957595234,0,24.79323352449139
5712,3362,150167,2016-01-01,33,10193040.0,1095458402.0,10.034710391042774,0,10.343812634553114
5713,3362,150759,2016-02-01,33,11387491.0,1195828579.0,10.034710391042774,0,10.343812634553114
5714,3362,152200,2016-03-01,33,12291298.0,1165864223.0,10.034710391042774,0,10.343812634553114
5715,3362,151820,2016-04-01,33,11917263.0,1154012198.0,10.034710391042774,0,10.343812634553114
5716,3362,151619,2016-05-01,33,14005285.0,1186288825.0,10.034710391042774,0,10.343812634553114
5717,3362,152815,2016-06-01,33,9728395.0,1195531419.0,10.034710391042774,0,10.343812634553114
5718,3362,151848,2016-07-01,33,10247039.0,982566139.0,10.034710391042774,0,10.343812634553114
5719,3362,151734,2016-08-01,33,10278212.0,1293104444.0,10.034710391042774,0,10.343812634553114
5720,3362,150206,2016-09-01,33,11782116.0,1159170982.0,10.034710391042774,0,10.343812634553114
5721,3362,150440,2016-10-01,33,12531816.0,1284181767.0,10.034710391042774,0,10.343812634553114
5722,3362,150906,2016-11-01,33,14222656.0,1228703264.0,10.034710391042774,0,10.343812634553114
5723,3362,152365,2016-12-01,33,12530173.0,967063353.0,10.034710391042774,0,10.343812634553114
5724,3362,149648,2017-01-01,33,18001878.0,1113218989.0,10.034710391042774,0,10.343812634553114
5725,3362,151861,2017-02-01,33,11955669.0,1131410896.0,10.034710391042774,0,10.343812634553114
5726,3362,153006,2017-03-01,33,13444215.0,1229490973.0,10.034710391042774,0,10.343812634553114
5727,3362,154720,2017-04-01,33,14163909.0,1212056004.0,10.034710391042774,0,10.343812634553114
5728,3362,155763,2017-05-01,33,14603901.0,1317044178.0,10.034710391042774,0,10.343812634553114
5729,3362,157589,2017-06-01,33,13915023.0,1299998016.0,10.034710391042774,0,10.343812634553114
5730,3362,156187,2017-07-01,33,11013022.0,1042666519.0,10.034710391042774,0,10.343812634553114
5731,3362,157312,2017-08-01,33,13092854.0,1328953801.0,10.034710391042774,0,10.343812634553114
5732,3362,157276,2017-09-01,33,12484588.0,1160115861.0,10.034710391042774,0,10.343812634553114
5733,3362,158100,2017-10-01,33,15871967.0,1186109760.0,10.034710391042774,0,10.343812634553114
5734,3362,158639,2017-11-01,33,17422008.0,1267508621.0,10.034710391042774,0,10.343812634553114
5735,3362,160335,2017-12-01,33,15347732.0,987301296.0,10.034710391042774,0,10.343812634553114
5736,3362,162011,2018-01-01,33,14864299.0,1139305011.0,10.343812634553114,0,10.343812634553114
5737,3362,164775,2018-02-01,33,14546686.0,1269649697.0,10.343812634553114,0,10.343812634553114
5738,3362,165570,2018-03-01,33,19868256.0,1339981528.0,10.343812634553114,0,10.343812634553114
5739,3362,166056,2018-04-01,33,18893410.0,1342488286.0,10.343812634553114,0,10.343812634553114
5740,3362,166422,2018-05-01,33,19173529.0,1429507064.0,10.343812634553114,0,10.343812634553114
5741,3362,167531,2018-06-01,33,20645378.0,1284248634.0,10.343812634553114,0,10.343812634553114
5742,3362,165396,2018-07-01,33,23382244.0,1183971191.0,6.369915068417188,0,10.343812634553114
5743,3362,165763,2018-08-01,33,28429712.0,1273275223.0,6.369915068417188,0,10.343812634553114
5744,3362,164735,2018-09-01,33,23709849.0,1172928169.0,9.063786247394537,0,10.343812634553114
5745,3362,164058,2018-10-01,33,22763149.0,1388035605.0,13.525012011599069,1,10.343812634553114
5746,3362,164199,2018-11-01,33,24549683.0,1269033470.0,13.525012011599069,1,10.343812634553114
5747,3362,164473,2018-12-01,33,18822239.0,982420145.0,13.525012011599069,1,10.343812634553114
5748,3362,161633,2019-01-01,33,19763592.0,1139514811.0,13.525012011599069,1,10.343812634553114
5749,3362,164673,2019-02-01,33,21208938.0,1087740256.0,9.063786247394537,0,10.343812634553114
5750,3362,165158,2019-03-01,33,25935007.0,1243895192.0,9.063786247394537,0,10.343812634553114
5751,3362,164150,2019-04-01,33,20947710.0,1220625288.0,9.063786247394537,0,10.343812634553114
5752,3362,163983,2019-05-01,33,17550201.0,1331832370.0,9.063786247394537,0,10.343812634553114
5753,3362,164309,2019-06-01,33,20895647.0,1262186525.0,9.063786247394537,0,10.343812634553114
5754,3362,156711,2019-07-01,33,22538433.0,1078121808.0,9.063786247394537,0,10.343812634553114
5755,3362,162586,2019-08-01,33,26495030.0,1206747643.0,9.063786247394537,0,10.343812634553114
5756,3362,161176,2019-09-01,33,16291565.0,1111538991.0,9.063786247394537,0,10.343812634553114
5757,3362,159286,2019-10-01,33,26471425.0,1196409904.0,9.063786247394537,0,10.343812634553114
5758,3362,159734,2019-11-01,33,35119863.0,1185521824.0,9.063786247394537,0,10.343812634553114
5759,3362,159770,2019-12-01,33,39385535.0,858322344.0,9.063786247394537,0,10.343812634553114
5760,3362,158518,2020-01-01,33,33160310.0,952408811.0,9.063786247394537,0,10.343812634553114
5761,3362,159364,2020-02-01,33,31925843.0,1164222981.0,9.063786247394537,0,10.343812634553114
5762,3362,159122,2020-03-01,33,34693748.0,930985747.0,9.063786247394537,0,10.343812634553114
5763,3363,575814,2016-01-01,33,166747050.0,4485573028.0,10.184333920802985,0,14.734534285202827
5764,3363,577326,2016-02-01,33,215714109.0,4725445930.0,10.184333920802985,0,14.734534285202827
5765,3363,576818,2016-03-01,33,225842857.0,4761406569.0,10.184333920802985,0,14.734534285202827
5766,3363,579398,2016-04-01,33,201676873.0,4682828358.0,10.184333920802985,0,14.734534285202827
5767,3363,577743,2016-05-01,33,211348251.0,4660170676.0,10.184333920802985,0,14.734534285202827
5768,3363,582670,2016-06-01,33,168647294.0,4723817917.0,10.184333920802985,0,14.734534285202827
5769,3363,580110,2016-07-01,33,207822504.0,4063791260.0,10.184333920802985,0,14.734534285202827
5770,3363,582189,2016-08-01,33,184362571.0,5085424300.0,10.184333920802985,0,14.734534285202827
5771,3363,582307,2016-09-01,33,229361383.0,4951957871.0,10.184333920802985,0,14.734534285202827
5772,3363,581757,2016-10-01,33,237965686.0,4968517657.0,10.184333920802985,0,14.734534285202827
5773,3363,585007,2016-11-01,33,217755928.0,4878689098.0,10.184333920802985,0,14.734534285202827
5774,3363,587494,2016-12-01,33,249895710.0,4343085789.0,10.184333920802985,0,14.734534285202827
5775,3363,589889,2017-01-01,33,211805748.0,4704830092.0,10.18857180296231,0,14.734534285202827
5776,3363,589494,2017-02-01,33,252766402.0,4761176418.0,10.18857180296231,0,14.734534285202827
5777,3363,589411,2017-03-01,33,271343023.0,5303991028.0,10.18857180296231,0,14.734534285202827
5778,3363,589962,2017-04-01,33,251000468.0,4669490572.0,10.18857180296231,0,14.734534285202827
5779,3363,589080,2017-05-01,33,265242471.0,5174698676.0,10.18857180296231,0,14.734534285202827
5780,3363,591606,2017-06-01,33,267148160.0,5301775597.0,10.18857180296231,0,14.734534285202827
5781,3363,579852,2017-07-01,33,238658243.0,4317231711.0,10.18857180296231,0,14.734534285202827
5782,3363,587944,2017-08-01,33,251863894.0,5354792214.0,10.18857180296231,0,14.734534285202827
5783,3363,586119,2017-09-01,33,246877874.0,4905715240.0,10.18857180296231,0,14.734534285202827
5784,3363,587649,2017-10-01,33,260238880.0,5079533604.0,10.18857180296231,0,14.734534285202827
5785,3363,591702,2017-11-01,33,254137784.0,5246822887.0,10.18857180296231,0,14.734534285202827
5786,3363,594083,2017-12-01,33,268606527.0,4411469409.0,10.18857180296231,0,14.734534285202827
5787,3363,594875,2018-01-01,33,205580635.0,4738140811.0,14.734534285202827,0,14.734534285202827
5788,3363,598306,2018-02-01,33,256248955.0,5042347836.0,14.734534285202827,0,14.734534285202827
5789,3363,598015,2018-03-01,33,278004607.0,5301271678.0,14.734534285202827,0,14.734534285202827
5790,3363,598842,2018-04-01,33,268803498.0,5020448480.0,14.734534285202827,0,14.734534285202827
5791,3363,598588,2018-05-01,33,302820627.0,5245500306.0,14.734534285202827,0,14.734534285202827
5792,3363,600879,2018-06-01,33,300627497.0,5190960434.0,14.734534285202827,0,14.734534285202827
5793,3363,594574,2018-07-01,33,249519426.0,4567810773.0,6.453898674952017,0,14.734534285202827
5794,3363,599383,2018-08-01,33,242960759.0,5205982810.0,11.991575546507725,0,14.734534285202827
5795,3363,598907,2018-09-01,33,253581829.0,4902364478.0,11.991575546507725,0,14.734534285202827
5796,3363,600890,2018-10-01,33,263968931.0,5292154122.0,15.786297622166146,1,14.734534285202827
5797,3363,603931,2018-11-01,33,200703235.0,4898292378.0,15.62450124868798,1,14.734534285202827
5798,3363,605615,2018-12-01,33,207916357.0,4155382131.0,15.62450124868798,1,14.734534285202827
5799,3363,605145,2019-01-01,33,136855093.0,4727832623.0,15.62450124868798,1,14.734534285202827
5800,3363,607689,2019-02-01,33,149165050.0,4661899927.0,8.027711535367205,0,14.734534285202827
5801,3363,604360,2019-03-01,33,169018479.0,5057812819.0,8.027711535367205,0,14.734534285202827
5802,3363,600107,2019-04-01,33,167789181.0,4744490535.0,8.027711535367205,0,14.734534285202827
5803,3363,599516,2019-05-01,33,170332692.0,5217938813.0,8.027711535367205,0,14.734534285202827
5804,3363,601012,2019-06-01,33,135542098.0,5012503041.0,9.217819296315252,0,14.734534285202827
5805,3363,593881,2019-07-01,33,148209084.0,4510126599.0,9.217819296315252,0,14.734534285202827
5806,3363,595462,2019-08-01,33,169204345.0,5206012581.0,9.217819296315252,0,14.734534285202827
5807,3363,592394,2019-09-01,33,173309944.0,4636986777.0,9.217819296315252,0,14.734534285202827
5808,3363,570891,2019-10-01,33,213492691.0,4732578213.0,9.217819296315252,0,14.734534285202827
5809,3363,588424,2019-11-01,33,179340336.0,4617263410.0,9.217819296315252,0,14.734534285202827
5810,3363,589095,2019-12-01,33,156881967.0,3805158226.0,9.217819296315252,0,14.734534285202827
5811,3363,584835,2020-01-01,33,161870277.0,4325204639.0,9.217819296315252,0,14.734534285202827
5812,3363,586080,2020-02-01,33,186725566.0,4731833908.0,9.217819296315252,0,14.734534285202827
5813,3363,581659,2020-03-01,33,204779368.0,4121012336.0,9.217819296315252,0,14.734534285202827
5814,3364,490661,2016-01-01,33,144702.0,941407707.0,1.2075033662610517,0,1.2090633241511877
5815,3364,493591,2016-02-01,33,206446.0,1337833888.0,1.2075033662610517,0,1.2090633241511877
5816,3364,489236,2016-03-01,33,432453.0,1910851991.0,1.2075033662610517,0,1.2090633241511877
5817,3364,486962,2016-04-01,33,230528.0,1263523523.0,1.2075033662610517,0,1.2090633241511877
5818,3364,485832,2016-05-01,33,309626.0,1608940793.0,1.2075033662610517,0,1.2090633241511877
5819,3364,487504,2016-06-01,33,301121.0,1524333649.0,1.2075033662610517,0,1.2090633241511877
5820,3364,489860,2016-07-01,33,2957219.0,1199358872.0,1.2075033662610517,0,1.2090633241511877
5821,3364,486667,2016-08-01,33,3062850.0,1101859250.0,1.2075033662610517,0,1.2090633241511877
5822,3364,483675,2016-09-01,33,3083782.0,1204184388.0,1.2075033662610517,0,1.2090633241511877
5823,3364,481067,2016-10-01,33,3917575.0,1806040032.0,1.2075033662610517,0,1.2090633241511877
5824,3364,480619,2016-11-01,33,519718.0,1282117056.0,1.2075033662610517,0,1.2090633241511877
5825,3364,481094,2016-12-01,33,606871.0,1715739089.0,1.2075033662610517,0,1.2090633241511877
5826,3364,484481,2017-01-01,33,549836.0,892788042.0,1.2090633241511877,0,1.2090633241511877
5827,3364,488098,2017-02-01,33,690646.0,1013170203.0,1.2090633241511877,0,1.2090633241511877
5828,3364,482624,2017-03-01,33,2633274.0,1290641324.0,1.2090633241511877,0,1.2090633241511877
5829,3364,482062,2017-04-01,33,779072.0,1213516468.0,1.2090633241511877,0,1.2090633241511877
5830,3364,481351,2017-05-01,33,5066492.0,1290909734.0,1.2090633241511877,0,1.2090633241511877
5831,3364,486054,2017-06-01,33,520258.0,1219577016.0,1.2090633241511877,0,1.2090633241511877
5832,3364,486857,2017-07-01,33,514663.0,1428014004.0,1.2090633241511877,0,1.2090633241511877
5833,3364,485573,2017-08-01,33,3928885.0,1027020404.0,1.2090633241511877,0,1.2090633241511877
5834,3364,482968,2017-09-01,33,144297.0,1350953686.0,1.2090633241511877,0,1.2090633241511877
5835,3364,481956,2017-10-01,33,298827.0,1291671615.0,1.2090633241511877,0,1.2090633241511877
5836,3364,483938,2017-11-01,33,424173.0,1137914615.0,1.2090633241511877,0,1.2090633241511877
5837,3364,486328,2017-12-01,33,417887.0,1277765079.0,1.2090633241511877,0,1.2090633241511877
5838,3364,492346,2018-01-01,33,742434.0,1125160607.0,1.2090633241511877,0,1.2090633241511877
5839,3364,497446,2018-02-01,33,475788.0,1048067205.0,1.2090633241511877,0,1.2090633241511877
5840,3364,494931,2018-03-01,33,544366.0,1171017166.0,1.2090633241511877,0,1.2090633241511877
5841,3364,495677,2018-04-01,33,519011.0,1011519663.0,1.2090633241511877,0,1.2090633241511877
5842,3364,497783,2018-05-01,33,999764.0,1815661431.0,1.2090633241511877,0,1.2090633241511877
5843,3364,504068,2018-06-01,33,7067931.0,1429534400.0,1.2090633241511877,0,1.2090633241511877
5844,3364,506955,2018-07-01,33,671050.0,727062041.0,1.2090633241511877,0,1.2090633241511877
5845,3364,507140,2018-08-01,33,1732755.0,807028622.0,1.2090633241511877,0,1.2090633241511877
5846,3364,507865,2018-09-01,33,251597.0,799426832.0,1.2090633241511877,0,1.2090633241511877
5847,3364,510037,2018-10-01,33,527932.0,1147547633.0,1.3116117254678268,1,1.2090633241511877
5848,3364,514119,2018-11-01,33,698771.0,1133634152.0,1.3116117254678268,1,1.2090633241511877
5849,3364,516816,2018-12-01,33,424728.0,1332870294.0,1.3116117254678268,1,1.2090633241511877
5850,3364,521588,2019-01-01,33,242971.0,1205487956.0,1.3116117254678268,1,1.2090633241511877
5851,3364,526140,2019-02-01,33,291906.0,1074577297.0,1.3116117254678268,1,1.2090633241511877
5852,3364,525537,2019-03-01,33,508012.0,1244949958.0,1.3116117254678268,1,1.2090633241511877
5853,3364,527064,2019-04-01,33,431758.0,909910576.0,1.3116117254678268,1,1.2090633241511877
5854,3364,529082,2019-05-01,33,384921.0,1319793778.0,1.3116117254678268,1,1.2090633241511877
5855,3364,536145,2019-06-01,33,276793.0,1175341915.0,1.32691417379688,1,1.2090633241511877
5856,3364,539060,2019-07-01,33,1964335.0,1407853186.0,1.32691417379688,1,1.2090633241511877
5857,3364,537699,2019-08-01,33,242345.0,1544604390.0,1.32691417379688,1,1.2090633241511877
5858,3364,535828,2019-09-01,33,1029274.0,1438776088.0,1.32691417379688,1,1.2090633241511877
5859,3364,535717,2019-10-01,33,394222.0,1702889822.0,1.32691417379688,1,1.2090633241511877
5860,3364,537645,2019-11-01,33,265453.0,1155991818.0,1.32691417379688,1,1.2090633241511877
5861,3364,539805,2019-12-01,33,342016.0,2031801013.0,1.32691417379688,1,1.2090633241511877
5862,3364,538543,2020-01-01,33,186294.0,1083300561.0,1.32691417379688,1,1.2090633241511877
5863,3364,540194,2020-02-01,33,131329.0,1532497282.0,1.32691417379688,1,1.2090633241511877
5864,3364,537914,2020-03-01,33,117782.0,1050330990.0,1.32691417379688,1,1.2090633241511877
5865,3365,28989,2016-01-01,33,2223240.0,263290598.0,3.6006529615443688,0,4.5016324038609214
5866,3365,28281,2016-02-01,33,1641668.0,253574700.0,3.6006529615443688,0,4.5016324038609214
5867,3365,27500,2016-03-01,33,1455996.0,197582977.0,3.6006529615443688,0,4.5016324038609214
5868,3365,26473,2016-04-01,33,2524186.0,278964643.0,3.6006529615443688,0,4.5016324038609214
5869,3365,26285,2016-05-01,33,1786447.0,298089237.0,3.6006529615443688,0,4.5016324038609214
5870,3365,26107,2016-06-01,33,6329059.0,231249489.0,3.6006529615443688,0,4.5016324038609214
5871,3365,25048,2016-07-01,33,5474488.0,171966245.0,3.6006529615443688,0,4.5016324038609214
5872,3365,24707,2016-08-01,33,4079405.0,232460997.0,3.6006529615443688,0,4.5016324038609214
5873,3365,24649,2016-09-01,33,6188179.0,258531408.0,3.6006529615443688,0,4.5016324038609214
5874,3365,24003,2016-10-01,33,9412558.0,361470907.0,3.6006529615443688,0,4.5016324038609214
5875,3365,24095,2016-11-01,33,2915722.0,187683458.0,3.6006529615443688,0,4.5016324038609214
5876,3365,24091,2016-12-01,33,2336972.0,217451526.0,3.6006529615443688,0,4.5016324038609214
5877,3365,23356,2017-01-01,33,4193342.0,200365988.0,3.6006529615443688,0,4.5016324038609214
5878,3365,22953,2017-02-01,33,2962001.0,171128815.0,3.6006529615443688,0,4.5016324038609214
5879,3365,22814,2017-03-01,33,5685685.0,285118165.0,3.6006529615443688,0,4.5016324038609214
5880,3365,22472,2017-04-01,33,3179961.0,238407028.0,3.6006529615443688,0,4.5016324038609214
5881,3365,22101,2017-05-01,33,1091994.0,303923734.0,3.6006529615443688,0,4.5016324038609214
