,NAICS4,date,china_import,total_import,weighted_tariff,emplvl,NAICS2,treatment
9294,4871.0,2019-09-01,0.0,0.0,0.0,15474,48,0
9295,4871.0,2019-10-01,0.0,0.0,0.0,15628,48,0
9296,4871.0,2019-11-01,0.0,0.0,0.0,14304,48,0
9297,4871.0,2019-12-01,0.0,0.0,0.0,14106,48,0
9298,4871.0,2020-01-01,0.0,0.0,0.0,11344,48,0
9299,4871.0,2020-02-01,0.0,0.0,0.0,11287,48,0
9300,4872.0,2016-01-01,0.0,0.0,0.0,10388,48,0
9301,4872.0,2016-02-01,0.0,0.0,0.0,10928,48,0
9302,4872.0,2016-03-01,0.0,0.0,0.0,11539,48,0
9303,4872.0,2016-04-01,0.0,0.0,0.0,13851,48,0
9304,4872.0,2016-05-01,0.0,0.0,0.0,17177,48,0
9305,4872.0,2016-06-01,0.0,0.0,0.0,20070,48,0
9306,4872.0,2016-07-01,0.0,0.0,0.0,21375,48,0
9307,4872.0,2016-08-01,0.0,0.0,0.0,21191,48,0
9308,4872.0,2016-09-01,0.0,0.0,0.0,18877,48,0
9309,4872.0,2016-10-01,0.0,0.0,0.0,16354,48,0
9310,4872.0,2016-11-01,0.0,0.0,0.0,13385,48,0
9311,4872.0,2016-12-01,0.0,0.0,0.0,12784,48,0
9312,4872.0,2017-01-01,0.0,0.0,0.0,11009,48,0
9313,4872.0,2017-02-01,0.0,0.0,0.0,11208,48,0
9314,4872.0,2017-03-01,0.0,0.0,0.0,12311,48,0
9315,4872.0,2017-04-01,0.0,0.0,0.0,14766,48,0
9316,4872.0,2017-05-01,0.0,0.0,0.0,17803,48,0
9317,4872.0,2017-06-01,0.0,0.0,0.0,20975,48,0
9318,4872.0,2017-07-01,0.0,0.0,0.0,22126,48,0
9319,4872.0,2017-08-01,0.0,0.0,0.0,21815,48,0
9320,4872.0,2017-09-01,0.0,0.0,0.0,19034,48,0
9321,4872.0,2017-10-01,0.0,0.0,0.0,16645,48,0
9322,4872.0,2017-11-01,0.0,0.0,0.0,13628,48,0
9323,4872.0,2017-12-01,0.0,0.0,0.0,13160,48,0
9324,4872.0,2018-01-01,0.0,0.0,0.0,11431,48,0
9325,4872.0,2018-02-01,0.0,0.0,0.0,11601,48,0
9326,4872.0,2018-03-01,0.0,0.0,0.0,12623,48,0
9327,4872.0,2018-04-01,0.0,0.0,0.0,14659,48,0
9328,4872.0,2018-05-01,0.0,0.0,0.0,18115,48,0
9329,4872.0,2018-06-01,0.0,0.0,0.0,21473,48,0
9330,4872.0,2018-07-01,0.0,0.0,0.0,22674,48,0
9331,4872.0,2018-08-01,0.0,0.0,0.0,22422,48,0
9332,4872.0,2018-09-01,0.0,0.0,0.0,19621,48,0
9333,4872.0,2018-10-01,0.0,0.0,0.0,17034,48,0
9334,4872.0,2018-11-01,0.0,0.0,0.0,14096,48,0
9335,4872.0,2018-12-01,0.0,0.0,0.0,13746,48,0
9336,4872.0,2019-01-01,0.0,0.0,0.0,12275,48,0
9337,4872.0,2019-02-01,0.0,0.0,0.0,12035,48,0
9338,4872.0,2019-03-01,0.0,0.0,0.0,13087,48,0
9339,4872.0,2019-04-01,0.0,0.0,0.0,15279,48,0
9340,4872.0,2019-05-01,0.0,0.0,0.0,18878,48,0
9341,4872.0,2019-06-01,0.0,0.0,0.0,22013,48,0
9342,4872.0,2019-07-01,0.0,0.0,0.0,23106,48,0
9343,4872.0,2019-08-01,0.0,0.0,0.0,22829,48,0
9344,4872.0,2019-09-01,0.0,0.0,0.0,20275,48,0
9345,4872.0,2019-10-01,0.0,0.0,0.0,17676,48,0
9346,4872.0,2019-11-01,0.0,0.0,0.0,14061,48,0
9347,4872.0,2019-12-01,0.0,0.0,0.0,13972,48,0
9348,4872.0,2020-01-01,0.0,0.0,0.0,12771,48,0
9349,4872.0,2020-02-01,0.0,0.0,0.0,12478,48,0
9350,4879.0,2016-01-01,0.0,0.0,0.0,2923,48,0
9351,4879.0,2016-02-01,0.0,0.0,0.0,2983,48,0
9352,4879.0,2016-03-01,0.0,0.0,0.0,3047,48,0
9353,4879.0,2016-04-01,0.0,0.0,0.0,3265,48,0
9354,4879.0,2016-05-01,0.0,0.0,0.0,3513,48,0
9355,4879.0,2016-06-01,0.0,0.0,0.0,3840,48,0
9356,4879.0,2016-07-01,0.0,0.0,0.0,3972,48,0
9357,4879.0,2016-08-01,0.0,0.0,0.0,4009,48,0
9358,4879.0,2016-09-01,0.0,0.0,0.0,3671,48,0
9359,4879.0,2016-10-01,0.0,0.0,0.0,3342,48,0
9360,4879.0,2016-11-01,0.0,0.0,0.0,3017,48,0
9361,4879.0,2016-12-01,0.0,0.0,0.0,2924,48,0
9362,4879.0,2017-01-01,0.0,0.0,0.0,2739,48,0
9363,4879.0,2017-02-01,0.0,0.0,0.0,2808,48,0
9364,4879.0,2017-03-01,0.0,0.0,0.0,2878,48,0
9365,4879.0,2017-04-01,0.0,0.0,0.0,3102,48,0
9366,4879.0,2017-05-01,0.0,0.0,0.0,3444,48,0
9367,4879.0,2017-06-01,0.0,0.0,0.0,3666,48,0
9368,4879.0,2017-07-01,0.0,0.0,0.0,3734,48,0
9369,4879.0,2017-08-01,0.0,0.0,0.0,3832,48,0
9370,4879.0,2017-09-01,0.0,0.0,0.0,3513,48,0
9371,4879.0,2017-10-01,0.0,0.0,0.0,3167,48,0
9372,4879.0,2017-11-01,0.0,0.0,0.0,3003,48,0
9373,4879.0,2017-12-01,0.0,0.0,0.0,2900,48,0
9374,4879.0,2018-01-01,0.0,0.0,0.0,2746,48,0
9375,4879.0,2018-02-01,0.0,0.0,0.0,2800,48,0
9376,4879.0,2018-03-01,0.0,0.0,0.0,2855,48,0
9377,4879.0,2018-04-01,0.0,0.0,0.0,3062,48,0
9378,4879.0,2018-05-01,0.0,0.0,0.0,3425,48,0
9379,4879.0,2018-06-01,0.0,0.0,0.0,3737,48,0
9380,4879.0,2018-07-01,0.0,0.0,0.0,3789,48,0
9381,4879.0,2018-08-01,0.0,0.0,0.0,3823,48,0
9382,4879.0,2018-09-01,0.0,0.0,0.0,3558,48,0
9383,4879.0,2018-10-01,0.0,0.0,0.0,3241,48,0
9384,4879.0,2018-11-01,0.0,0.0,0.0,2941,48,0
9385,4879.0,2018-12-01,0.0,0.0,0.0,2892,48,0
9386,4879.0,2019-01-01,0.0,0.0,0.0,2801,48,0
9387,4879.0,2019-02-01,0.0,0.0,0.0,2778,48,0
9388,4879.0,2019-03-01,0.0,0.0,0.0,2790,48,0
9389,4879.0,2019-04-01,0.0,0.0,0.0,3056,48,0
9390,4879.0,2019-05-01,0.0,0.0,0.0,3373,48,0
9391,4879.0,2019-06-01,0.0,0.0,0.0,3593,48,0
9392,4879.0,2019-07-01,0.0,0.0,0.0,3669,48,0
9393,4879.0,2019-08-01,0.0,0.0,0.0,3724,48,0
9394,4879.0,2019-09-01,0.0,0.0,0.0,3501,48,0
9395,4879.0,2019-10-01,0.0,0.0,0.0,3125,48,0
9396,4879.0,2019-11-01,0.0,0.0,0.0,2976,48,0
9397,4879.0,2019-12-01,0.0,0.0,0.0,2865,48,0
9398,4879.0,2020-01-01,0.0,0.0,0.0,2693,48,0
9399,4879.0,2020-02-01,0.0,0.0,0.0,2714,48,0
9400,4881.0,2016-01-01,0.0,0.0,0.0,191151,48,0
9401,4881.0,2016-02-01,0.0,0.0,0.0,191620,48,0
9402,4881.0,2016-03-01,0.0,0.0,0.0,191674,48,0
9403,4881.0,2016-04-01,0.0,0.0,0.0,192246,48,0
9404,4881.0,2016-05-01,0.0,0.0,0.0,192915,48,0
9405,4881.0,2016-06-01,0.0,0.0,0.0,193848,48,0
9406,4881.0,2016-07-01,0.0,0.0,0.0,196107,48,0
9407,4881.0,2016-08-01,0.0,0.0,0.0,197105,48,0
9408,4881.0,2016-09-01,0.0,0.0,0.0,197628,48,0
9409,4881.0,2016-10-01,0.0,0.0,0.0,197641,48,0
9410,4881.0,2016-11-01,0.0,0.0,0.0,198308,48,0
9411,4881.0,2016-12-01,0.0,0.0,0.0,200064,48,0
9412,4881.0,2017-01-01,0.0,0.0,0.0,206786,48,0
9413,4881.0,2017-02-01,0.0,0.0,0.0,207325,48,0
9414,4881.0,2017-03-01,0.0,0.0,0.0,208104,48,0
9415,4881.0,2017-04-01,0.0,0.0,0.0,206844,48,0
9416,4881.0,2017-05-01,0.0,0.0,0.0,207120,48,0
9417,4881.0,2017-06-01,0.0,0.0,0.0,209668,48,0
9418,4881.0,2017-07-01,0.0,0.0,0.0,210510,48,0
9419,4881.0,2017-08-01,0.0,0.0,0.0,211844,48,0
9420,4881.0,2017-09-01,0.0,0.0,0.0,212042,48,0
9421,4881.0,2017-10-01,0.0,0.0,0.0,213766,48,0
9422,4881.0,2017-11-01,0.0,0.0,0.0,215461,48,0
9423,4881.0,2017-12-01,0.0,0.0,0.0,217213,48,0
9424,4881.0,2018-01-01,0.0,0.0,0.0,216559,48,0
9425,4881.0,2018-02-01,0.0,0.0,0.0,217624,48,0
9426,4881.0,2018-03-01,0.0,0.0,0.0,218524,48,0
9427,4881.0,2018-04-01,0.0,0.0,0.0,217645,48,0
9428,4881.0,2018-05-01,0.0,0.0,0.0,216846,48,0
9429,4881.0,2018-06-01,0.0,0.0,0.0,218365,48,0
9430,4881.0,2018-07-01,0.0,0.0,0.0,219137,48,0
9431,4881.0,2018-08-01,0.0,0.0,0.0,219918,48,0
9432,4881.0,2018-09-01,0.0,0.0,0.0,220288,48,0
9433,4881.0,2018-10-01,0.0,0.0,0.0,222694,48,0
9434,4881.0,2018-11-01,0.0,0.0,0.0,224623,48,0
9435,4881.0,2018-12-01,0.0,0.0,0.0,224708,48,0
9436,4881.0,2019-01-01,0.0,0.0,0.0,227532,48,0
9437,4881.0,2019-02-01,0.0,0.0,0.0,229538,48,0
9438,4881.0,2019-03-01,0.0,0.0,0.0,230210,48,0
9439,4881.0,2019-04-01,0.0,0.0,0.0,229940,48,0
9440,4881.0,2019-05-01,0.0,0.0,0.0,231160,48,0
9441,4881.0,2019-06-01,0.0,0.0,0.0,232274,48,0
9442,4881.0,2019-07-01,0.0,0.0,0.0,233059,48,0
9443,4881.0,2019-08-01,0.0,0.0,0.0,233977,48,0
9444,4881.0,2019-09-01,0.0,0.0,0.0,233897,48,0
9445,4881.0,2019-10-01,0.0,0.0,0.0,236174,48,0
9446,4881.0,2019-11-01,0.0,0.0,0.0,237603,48,0
9447,4881.0,2019-12-01,0.0,0.0,0.0,238705,48,0
9448,4881.0,2020-01-01,0.0,0.0,0.0,237952,48,0
9449,4881.0,2020-02-01,0.0,0.0,0.0,238329,48,0
9450,4882.0,2016-01-01,0.0,0.0,0.0,33588,48,0
9451,4882.0,2016-02-01,0.0,0.0,0.0,33475,48,0
9452,4882.0,2016-03-01,0.0,0.0,0.0,33522,48,0
9453,4882.0,2016-04-01,0.0,0.0,0.0,33365,48,0
9454,4882.0,2016-05-01,0.0,0.0,0.0,33170,48,0
9455,4882.0,2016-06-01,0.0,0.0,0.0,32842,48,0
9456,4882.0,2016-07-01,0.0,0.0,0.0,32356,48,0
9457,4882.0,2016-08-01,0.0,0.0,0.0,32420,48,0
9458,4882.0,2016-09-01,0.0,0.0,0.0,32468,48,0
9459,4882.0,2016-10-01,0.0,0.0,0.0,32258,48,0
9460,4882.0,2016-11-01,0.0,0.0,0.0,32310,48,0
9461,4882.0,2016-12-01,0.0,0.0,0.0,32477,48,0
9462,4882.0,2017-01-01,0.0,0.0,0.0,32427,48,0
9463,4882.0,2017-02-01,0.0,0.0,0.0,32436,48,0
9464,4882.0,2017-03-01,0.0,0.0,0.0,32619,48,0
9465,4882.0,2017-04-01,0.0,0.0,0.0,32566,48,0
9466,4882.0,2017-05-01,0.0,0.0,0.0,32602,48,0
9467,4882.0,2017-06-01,0.0,0.0,0.0,32914,48,0
9468,4882.0,2017-07-01,0.0,0.0,0.0,32724,48,0
9469,4882.0,2017-08-01,0.0,0.0,0.0,32833,48,0
9470,4882.0,2017-09-01,0.0,0.0,0.0,33089,48,0
9471,4882.0,2017-10-01,0.0,0.0,0.0,33112,48,0
9472,4882.0,2017-11-01,0.0,0.0,0.0,33326,48,0
9473,4882.0,2017-12-01,0.0,0.0,0.0,33836,48,0
9474,4882.0,2018-01-01,0.0,0.0,0.0,33451,48,0
9475,4882.0,2018-02-01,0.0,0.0,0.0,33811,48,0
9476,4882.0,2018-03-01,0.0,0.0,0.0,33810,48,0
9477,4882.0,2018-04-01,0.0,0.0,0.0,33906,48,0
9478,4882.0,2018-05-01,0.0,0.0,0.0,33820,48,0
9479,4882.0,2018-06-01,0.0,0.0,0.0,34169,48,0
9480,4882.0,2018-07-01,0.0,0.0,0.0,33989,48,0
9481,4882.0,2018-08-01,0.0,0.0,0.0,34122,48,0
9482,4882.0,2018-09-01,0.0,0.0,0.0,34178,48,0
9483,4882.0,2018-10-01,0.0,0.0,0.0,34780,48,0
9484,4882.0,2018-11-01,0.0,0.0,0.0,35082,48,0
9485,4882.0,2018-12-01,0.0,0.0,0.0,35203,48,0
9486,4882.0,2019-01-01,0.0,0.0,0.0,36190,48,0
9487,4882.0,2019-02-01,0.0,0.0,0.0,36378,48,0
9488,4882.0,2019-03-01,0.0,0.0,0.0,36383,48,0
9489,4882.0,2019-04-01,0.0,0.0,0.0,36537,48,0
9490,4882.0,2019-05-01,0.0,0.0,0.0,36428,48,0
9491,4882.0,2019-06-01,0.0,0.0,0.0,36459,48,0
9492,4882.0,2019-07-01,0.0,0.0,0.0,36538,48,0
9493,4882.0,2019-08-01,0.0,0.0,0.0,36553,48,0
9494,4882.0,2019-09-01,0.0,0.0,0.0,36522,48,0
9495,4882.0,2019-10-01,0.0,0.0,0.0,36308,48,0
9496,4882.0,2019-11-01,0.0,0.0,0.0,36580,48,0
9497,4882.0,2019-12-01,0.0,0.0,0.0,36540,48,0
9498,4882.0,2020-01-01,0.0,0.0,0.0,35580,48,0
9499,4882.0,2020-02-01,0.0,0.0,0.0,35571,48,0
9500,4883.0,2016-01-01,0.0,0.0,0.0,90965,48,0
9501,4883.0,2016-02-01,0.0,0.0,0.0,91623,48,0
9502,4883.0,2016-03-01,0.0,0.0,0.0,91164,48,0
9503,4883.0,2016-04-01,0.0,0.0,0.0,92973,48,0
9504,4883.0,2016-05-01,0.0,0.0,0.0,90898,48,0
9505,4883.0,2016-06-01,0.0,0.0,0.0,90688,48,0
9506,4883.0,2016-07-01,0.0,0.0,0.0,91811,48,0
9507,4883.0,2016-08-01,0.0,0.0,0.0,90682,48,0
9508,4883.0,2016-09-01,0.0,0.0,0.0,91642,48,0
9509,4883.0,2016-10-01,0.0,0.0,0.0,91247,48,0
9510,4883.0,2016-11-01,0.0,0.0,0.0,90807,48,0
9511,4883.0,2016-12-01,0.0,0.0,0.0,92323,48,0
9512,4883.0,2017-01-01,0.0,0.0,0.0,90082,48,0
9513,4883.0,2017-02-01,0.0,0.0,0.0,89025,48,0
9514,4883.0,2017-03-01,0.0,0.0,0.0,90774,48,0
9515,4883.0,2017-04-01,0.0,0.0,0.0,90317,48,0
9516,4883.0,2017-05-01,0.0,0.0,0.0,90912,48,0
9517,4883.0,2017-06-01,0.0,0.0,0.0,91787,48,0
9518,4883.0,2017-07-01,0.0,0.0,0.0,92126,48,0
9519,4883.0,2017-08-01,0.0,0.0,0.0,91660,48,0
9520,4883.0,2017-09-01,0.0,0.0,0.0,90360,48,0
9521,4883.0,2017-10-01,0.0,0.0,0.0,90954,48,0
9522,4883.0,2017-11-01,0.0,0.0,0.0,91492,48,0
9523,4883.0,2017-12-01,0.0,0.0,0.0,91840,48,0
9524,4883.0,2018-01-01,0.0,0.0,0.0,90211,48,0
9525,4883.0,2018-02-01,0.0,0.0,0.0,91622,48,0
9526,4883.0,2018-03-01,0.0,0.0,0.0,92689,48,0
9527,4883.0,2018-04-01,0.0,0.0,0.0,91284,48,0
9528,4883.0,2018-05-01,0.0,0.0,0.0,92301,48,0
9529,4883.0,2018-06-01,0.0,0.0,0.0,92646,48,0
9530,4883.0,2018-07-01,0.0,0.0,0.0,92144,48,0
9531,4883.0,2018-08-01,0.0,0.0,0.0,92443,48,0
9532,4883.0,2018-09-01,0.0,0.0,0.0,91508,48,0
9533,4883.0,2018-10-01,0.0,0.0,0.0,92633,48,0
9534,4883.0,2018-11-01,0.0,0.0,0.0,93888,48,0
9535,4883.0,2018-12-01,0.0,0.0,0.0,94505,48,0
9536,4883.0,2019-01-01,0.0,0.0,0.0,94516,48,0
9537,4883.0,2019-02-01,0.0,0.0,0.0,94738,48,0
9538,4883.0,2019-03-01,0.0,0.0,0.0,95054,48,0
9539,4883.0,2019-04-01,0.0,0.0,0.0,94485,48,0
9540,4883.0,2019-05-01,0.0,0.0,0.0,94404,48,0
9541,4883.0,2019-06-01,0.0,0.0,0.0,93357,48,0
9542,4883.0,2019-07-01,0.0,0.0,0.0,94387,48,0
9543,4883.0,2019-08-01,0.0,0.0,0.0,95194,48,0
9544,4883.0,2019-09-01,0.0,0.0,0.0,93599,48,0
9545,4883.0,2019-10-01,0.0,0.0,0.0,92778,48,0
9546,4883.0,2019-11-01,0.0,0.0,0.0,94545,48,0
9547,4883.0,2019-12-01,0.0,0.0,0.0,94932,48,0
9548,4883.0,2020-01-01,0.0,0.0,0.0,94005,48,0
9549,4883.0,2020-02-01,0.0,0.0,0.0,92377,48,0
9550,4884.0,2016-01-01,0.0,0.0,0.0,98165,48,0
9551,4884.0,2016-02-01,0.0,0.0,0.0,98512,48,0
9552,4884.0,2016-03-01,0.0,0.0,0.0,98122,48,0
9553,4884.0,2016-04-01,0.0,0.0,0.0,98580,48,0
9554,4884.0,2016-05-01,0.0,0.0,0.0,98793,48,0
9555,4884.0,2016-06-01,0.0,0.0,0.0,98989,48,0
9556,4884.0,2016-07-01,0.0,0.0,0.0,98996,48,0
9557,4884.0,2016-08-01,0.0,0.0,0.0,99546,48,0
9558,4884.0,2016-09-01,0.0,0.0,0.0,99772,48,0
9559,4884.0,2016-10-01,0.0,0.0,0.0,100130,48,0
9560,4884.0,2016-11-01,0.0,0.0,0.0,100201,48,0
9561,4884.0,2016-12-01,0.0,0.0,0.0,101858,48,0
9562,4884.0,2017-01-01,0.0,0.0,0.0,101115,48,0
9563,4884.0,2017-02-01,0.0,0.0,0.0,100473,48,0
9564,4884.0,2017-03-01,0.0,0.0,0.0,101581,48,0
9565,4884.0,2017-04-01,0.0,0.0,0.0,100364,48,0
9566,4884.0,2017-05-01,0.0,0.0,0.0,100703,48,0
9567,4884.0,2017-06-01,0.0,0.0,0.0,101465,48,0
9568,4884.0,2017-07-01,0.0,0.0,0.0,101254,48,0
9569,4884.0,2017-08-01,0.0,0.0,0.0,101779,48,0
9570,4884.0,2017-09-01,0.0,0.0,0.0,101930,48,0
9571,4884.0,2017-10-01,0.0,0.0,0.0,102115,48,0
9572,4884.0,2017-11-01,0.0,0.0,0.0,102312,48,0
9573,4884.0,2017-12-01,0.0,0.0,0.0,103376,48,0
9574,4884.0,2018-01-01,0.0,0.0,0.0,101699,48,0
9575,4884.0,2018-02-01,0.0,0.0,0.0,102021,48,0
9576,4884.0,2018-03-01,0.0,0.0,0.0,102308,48,0
9577,4884.0,2018-04-01,0.0,0.0,0.0,101936,48,0
9578,4884.0,2018-05-01,0.0,0.0,0.0,102443,48,0
9579,4884.0,2018-06-01,0.0,0.0,0.0,102980,48,0
9580,4884.0,2018-07-01,0.0,0.0,0.0,102650,48,0
9581,4884.0,2018-08-01,0.0,0.0,0.0,103490,48,0
9582,4884.0,2018-09-01,0.0,0.0,0.0,103736,48,0
9583,4884.0,2018-10-01,0.0,0.0,0.0,104480,48,0
9584,4884.0,2018-11-01,0.0,0.0,0.0,105282,48,0
9585,4884.0,2018-12-01,0.0,0.0,0.0,105358,48,0
9586,4884.0,2019-01-01,0.0,0.0,0.0,104512,48,0
9587,4884.0,2019-02-01,0.0,0.0,0.0,105331,48,0
9588,4884.0,2019-03-01,0.0,0.0,0.0,105461,48,0
9589,4884.0,2019-04-01,0.0,0.0,0.0,104772,48,0
9590,4884.0,2019-05-01,0.0,0.0,0.0,104902,48,0
9591,4884.0,2019-06-01,0.0,0.0,0.0,105250,48,0
9592,4884.0,2019-07-01,0.0,0.0,0.0,105131,48,0
9593,4884.0,2019-08-01,0.0,0.0,0.0,105658,48,0
9594,4884.0,2019-09-01,0.0,0.0,0.0,105945,48,0
9595,4884.0,2019-10-01,0.0,0.0,0.0,106659,48,0
9596,4884.0,2019-11-01,0.0,0.0,0.0,107261,48,0
9597,4884.0,2019-12-01,0.0,0.0,0.0,107894,48,0
9598,4884.0,2020-01-01,0.0,0.0,0.0,107920,48,0
9599,4884.0,2020-02-01,0.0,0.0,0.0,107751,48,0
9600,4885.0,2016-01-01,0.0,0.0,0.0,208743,48,0
9601,4885.0,2016-02-01,0.0,0.0,0.0,208914,48,0
9602,4885.0,2016-03-01,0.0,0.0,0.0,208890,48,0
9603,4885.0,2016-04-01,0.0,0.0,0.0,209111,48,0
9604,4885.0,2016-05-01,0.0,0.0,0.0,209181,48,0
9605,4885.0,2016-06-01,0.0,0.0,0.0,210016,48,0
9606,4885.0,2016-07-01,0.0,0.0,0.0,210254,48,0
9607,4885.0,2016-08-01,0.0,0.0,0.0,210329,48,0
9608,4885.0,2016-09-01,0.0,0.0,0.0,210181,48,0
9609,4885.0,2016-10-01,0.0,0.0,0.0,209969,48,0
9610,4885.0,2016-11-01,0.0,0.0,0.0,211509,48,0
9611,4885.0,2016-12-01,0.0,0.0,0.0,212685,48,0
9612,4885.0,2017-01-01,0.0,0.0,0.0,212694,48,0
9613,4885.0,2017-02-01,0.0,0.0,0.0,213648,48,0
9614,4885.0,2017-03-01,0.0,0.0,0.0,214838,48,0
9615,4885.0,2017-04-01,0.0,0.0,0.0,213767,48,0
9616,4885.0,2017-05-01,0.0,0.0,0.0,214552,48,0
9617,4885.0,2017-06-01,0.0,0.0,0.0,216266,48,0
9618,4885.0,2017-07-01,0.0,0.0,0.0,216101,48,0
9619,4885.0,2017-08-01,0.0,0.0,0.0,217152,48,0
9620,4885.0,2017-09-01,0.0,0.0,0.0,217739,48,0
9621,4885.0,2017-10-01,0.0,0.0,0.0,219225,48,0
9622,4885.0,2017-11-01,0.0,0.0,0.0,221501,48,0
9623,4885.0,2017-12-01,0.0,0.0,0.0,223060,48,0
9624,4885.0,2018-01-01,0.0,0.0,0.0,220630,48,0
9625,4885.0,2018-02-01,0.0,0.0,0.0,221612,48,0
9626,4885.0,2018-03-01,0.0,0.0,0.0,222590,48,0
9627,4885.0,2018-04-01,0.0,0.0,0.0,222854,48,0
9628,4885.0,2018-05-01,0.0,0.0,0.0,224239,48,0
9629,4885.0,2018-06-01,0.0,0.0,0.0,226770,48,0
9630,4885.0,2018-07-01,0.0,0.0,0.0,227200,48,0
9631,4885.0,2018-08-01,0.0,0.0,0.0,228148,48,0
9632,4885.0,2018-09-01,0.0,0.0,0.0,228543,48,0
9633,4885.0,2018-10-01,0.0,0.0,0.0,230219,48,0
9634,4885.0,2018-11-01,0.0,0.0,0.0,232819,48,0
9635,4885.0,2018-12-01,0.0,0.0,0.0,234057,48,0
9636,4885.0,2019-01-01,0.0,0.0,0.0,236168,48,0
9637,4885.0,2019-02-01,0.0,0.0,0.0,237007,48,0
9638,4885.0,2019-03-01,0.0,0.0,0.0,237524,48,0
9639,4885.0,2019-04-01,0.0,0.0,0.0,237609,48,0
9640,4885.0,2019-05-01,0.0,0.0,0.0,238420,48,0
9641,4885.0,2019-06-01,0.0,0.0,0.0,240371,48,0
9642,4885.0,2019-07-01,0.0,0.0,0.0,240448,48,0
9643,4885.0,2019-08-01,0.0,0.0,0.0,240774,48,0
9644,4885.0,2019-09-01,0.0,0.0,0.0,240100,48,0
9645,4885.0,2019-10-01,0.0,0.0,0.0,241418,48,0
9646,4885.0,2019-11-01,0.0,0.0,0.0,243467,48,0
9647,4885.0,2019-12-01,0.0,0.0,0.0,244482,48,0
9648,4885.0,2020-01-01,0.0,0.0,0.0,240701,48,0
9649,4885.0,2020-02-01,0.0,0.0,0.0,240336,48,0
9650,4889.0,2016-01-01,0.0,0.0,0.0,31317,48,0
9651,4889.0,2016-02-01,0.0,0.0,0.0,31348,48,0
9652,4889.0,2016-03-01,0.0,0.0,0.0,31418,48,0
9653,4889.0,2016-04-01,0.0,0.0,0.0,31727,48,0
9654,4889.0,2016-05-01,0.0,0.0,0.0,31395,48,0
9655,4889.0,2016-06-01,0.0,0.0,0.0,31887,48,0
9656,4889.0,2016-07-01,0.0,0.0,0.0,31448,48,0
9657,4889.0,2016-08-01,0.0,0.0,0.0,31477,48,0
9658,4889.0,2016-09-01,0.0,0.0,0.0,31644,48,0
9659,4889.0,2016-10-01,0.0,0.0,0.0,31925,48,0
9660,4889.0,2016-11-01,0.0,0.0,0.0,32363,48,0
9661,4889.0,2016-12-01,0.0,0.0,0.0,32368,48,0
9662,4889.0,2017-01-01,0.0,0.0,0.0,31349,48,0
9663,4889.0,2017-02-01,0.0,0.0,0.0,31687,48,0
9664,4889.0,2017-03-01,0.0,0.0,0.0,31615,48,0
9665,4889.0,2017-04-01,0.0,0.0,0.0,31883,48,0
9666,4889.0,2017-05-01,0.0,0.0,0.0,31612,48,0
9667,4889.0,2017-06-01,0.0,0.0,0.0,32079,48,0
9668,4889.0,2017-07-01,0.0,0.0,0.0,31855,48,0
9669,4889.0,2017-08-01,0.0,0.0,0.0,31911,48,0
9670,4889.0,2017-09-01,0.0,0.0,0.0,31924,48,0
9671,4889.0,2017-10-01,0.0,0.0,0.0,32191,48,0
9672,4889.0,2017-11-01,0.0,0.0,0.0,32744,48,0
9673,4889.0,2017-12-01,0.0,0.0,0.0,33243,48,0
9674,4889.0,2018-01-01,0.0,0.0,0.0,32691,48,0
9675,4889.0,2018-02-01,0.0,0.0,0.0,33067,48,0
9676,4889.0,2018-03-01,0.0,0.0,0.0,33247,48,0
9677,4889.0,2018-04-01,0.0,0.0,0.0,33010,48,0
9678,4889.0,2018-05-01,0.0,0.0,0.0,33096,48,0
9679,4889.0,2018-06-01,0.0,0.0,0.0,33839,48,0
9680,4889.0,2018-07-01,0.0,0.0,0.0,33450,48,0
9681,4889.0,2018-08-01,0.0,0.0,0.0,33383,48,0
9682,4889.0,2018-09-01,0.0,0.0,0.0,33745,48,0
9683,4889.0,2018-10-01,0.0,0.0,0.0,34556,48,0
9684,4889.0,2018-11-01,0.0,0.0,0.0,34944,48,0
9685,4889.0,2018-12-01,0.0,0.0,0.0,34970,48,0
9686,4889.0,2019-01-01,0.0,0.0,0.0,33870,48,0
9687,4889.0,2019-02-01,0.0,0.0,0.0,33831,48,0
9688,4889.0,2019-03-01,0.0,0.0,0.0,33801,48,0
9689,4889.0,2019-04-01,0.0,0.0,0.0,33853,48,0
9690,4889.0,2019-05-01,0.0,0.0,0.0,33868,48,0
9691,4889.0,2019-06-01,0.0,0.0,0.0,34263,48,0
9692,4889.0,2019-07-01,0.0,0.0,0.0,34185,48,0
9693,4889.0,2019-08-01,0.0,0.0,0.0,34331,48,0
9694,4889.0,2019-09-01,0.0,0.0,0.0,34432,48,0
9695,4889.0,2019-10-01,0.0,0.0,0.0,35063,48,0
9696,4889.0,2019-11-01,0.0,0.0,0.0,35349,48,0
9697,4889.0,2019-12-01,0.0,0.0,0.0,35441,48,0
9698,4889.0,2020-01-01,0.0,0.0,0.0,33542,48,0
9699,4889.0,2020-02-01,0.0,0.0,0.0,34015,48,0
9700,4911.0,2016-01-01,0.0,0.0,0.0,6381,49,0
9701,4911.0,2016-02-01,0.0,0.0,0.0,6366,49,0
9702,4911.0,2016-03-01,0.0,0.0,0.0,6302,49,0
9703,4911.0,2016-04-01,0.0,0.0,0.0,6477,49,0
